Voter,Question,Hebrew,Russian,Japanese,Thai,Chinese,Tamil,Latin,Hindi
15,wx0obc7c8f6ce6w/16,1,0,0,1,0,1,0,1
16,wx0obc7c8f6ce6w/16,1,0,0,0,0,0,0,0
17,wx0obc7c8f6ce6w/16,1,1,0,0,0,1,1,0
18,wx0obc7c8f6ce6w/16,1,0,0,1,0,0,0,0
19,wx0obc7c8f6ce6w/16,1,0,0,0,0,1,0,1
20,wx0obc7c8f6ce6w/16,1,1,0,0,0,0,1,0
21,wx0obc7c8f6ce6w/16,1,0,0,0,0,0,0,0
22,wx0obc7c8f6ce6w/16,0,0,0,0,0,0,0,1
23,wx0obc7c8f6ce6w/16,1,0,0,0,0,0,1,0
24,wx0obc7c8f6ce6w/16,1,1,0,0,0,0,1,0
25,wx0obc7c8f6ce6w/16,1,0,0,0,0,0,1,0
26,wx0obc7c8f6ce6w/16,1,0,0,0,0,0,0,0
27,wx0obc7c8f6ce6w/16,0,0,0,0,0,1,0,0
28,wx0obc7c8f6ce6w/16,1,1,0,0,0,0,1,0
29,wx0obc7c8f6ce6w/16,1,0,0,1,0,0,0,0
30,wx0obc7c8f6ce6w/16,1,1,0,0,0,1,1,1
31,wx0obc7c8f6ce6w/16,1,1,0,0,0,0,0,1
32,wx0obc7c8f6ce6w/16,1,0,1,1,0,0,1,0
33,wx0obc7c8f6ce6w/16,1,1,0,0,0,0,1,0
34,wx0obc7c8f6ce6w/16,1,0,0,1,0,0,1,0
35,wx0obc7c8f6ce6w/16,1,1,0,0,0,0,0,0
36,wx0obc7c8f6ce6w/16,1,0,0,0,0,0,0,0
37,wx0obc7c8f6ce6w/16,0,0,1,1,0,0,0,1
38,wx0obc7c8f6ce6w/16,1,0,0,0,0,0,0,0
39,wx0obc7c8f6ce6w/16,1,0,0,0,0,1,0,1
40,wx0obc7c8f6ce6w/16,1,0,0,0,0,1,1,1
41,wx0obc7c8f6ce6w/16,0,0,0,1,0,0,0,1
42,wx0obc7c8f6ce6w/16,1,0,0,0,1,0,1,0
43,wx0obc7c8f6ce6w/16,1,1,0,0,0,0,1,0
44,wx0obc7c8f6ce6w/16,1,1,0,0,0,1,0,1
45,wx0obc7c8f6ce6w/16,1,1,0,0,0,1,1,1
46,wx0obc7c8f6ce6w/16,1,0,0,0,0,0,0,0
47,wx0obc7c8f6ce6w/16,1,0,0,0,0,0,0,0
48,wx0obc7c8f6ce6w/16,0,0,0,0,0,0,0,1
49,wx0obc7c8f6ce6w/16,1,0,0,0,0,0,0,0
50,wx0obc7c8f6ce6w/16,0,1,1,0,1,0,0,0
51,wx0obc7c8f6ce6w/16,1,0,0,0,0,0,0,0
52,wx0obc7c8f6ce6w/16,1,0,0,0,0,0,0,0
53,wx0obc7c8f6ce6w/16,1,0,0,0,0,0,0,0
54,wx0obc7c8f6ce6w/16,1,0,0,0,0,0,1,1
55,wx0obc7c8f6ce6w/16,1,1,0,0,0,1,1,1
56,wx0obc7c8f6ce6w/16,0,0,1,1,1,0,0,0
57,wx0obc7c8f6ce6w/16,1,0,0,0,0,0,1,1
58,wx0obc7c8f6ce6w/16,1,1,0,0,0,0,0,0
59,wx0obc7c8f6ce6w/16,1,0,0,0,0,0,0,0
60,wx0obc7c8f6ce6w/16,0,0,0,1,0,0,0,1
61,wx0obc7c8f6ce6w/16,1,0,0,0,0,1,1,0
62,wx0obc7c8f6ce6w/16,1,1,1,1,1,0,1,0
63,wx0obc7c8f6ce6w/16,1,1,0,0,0,0,1,1
64,wx0obc7c8f6ce6w/16,1,0,0,0,0,0,0,0
65,wx0obc7c8f6ce6w/16,1,1,0,0,0,0,0,0
66,wx0obc7c8f6ce6w/16,0,0,1,1,1,0,0,1
67,wx0obc7c8f6ce6w/16,0,0,0,1,1,0,0,0
68,wx0obc7c8f6ce6w/16,1,0,1,1,1,0,1,0
69,wx0obc7c8f6ce6w/16,1,0,1,1,0,0,0,0
70,wx0obc7c8f6ce6w/16,1,0,0,0,0,1,0,0
71,wx0obc7c8f6ce6w/16,0,0,0,0,0,1,1,1
72,wx0obc7c8f6ce6w/16,0,0,0,0,0,0,0,1
73,wx0obc7c8f6ce6w/16,1,0,0,0,0,0,0,0
74,wx0obc7c8f6ce6w/16,1,0,0,1,0,0,1,0
75,wx0obc7c8f6ce6w/16,1,0,0,0,0,0,0,0
76,wx0obc7c8f6ce6w/16,1,0,0,0,0,0,0,1
77,wx0obc7c8f6ce6w/16,1,0,0,1,1,1,1,0
78,wx0obc7c8f6ce6w/16,1,0,0,0,0,1,0,1
79,wx0obc7c8f6ce6w/16,1,0,0,0,0,1,0,1
80,wx0obc7c8f6ce6w/16,1,0,0,0,0,0,0,0
81,wx0obc7c8f6ce6w/16,1,0,0,0,0,0,1,0
82,wx0obc7c8f6ce6w/16,1,0,0,1,0,0,1,0
83,wx0obc7c8f6ce6w/16,1,0,0,0,0,1,0,0
84,wx0obc7c8f6ce6w/16,0,1,0,0,0,0,0,0
85,wx0obc7c8f6ce6w/16,1,0,0,0,0,0,1,0
86,wx0obc7c8f6ce6w/16,0,1,1,1,1,0,0,0
87,wx0obc7c8f6ce6w/16,0,0,0,0,0,1,0,1
88,wx0obc7c8f6ce6w/16,0,0,1,1,1,0,0,0
89,wx0obc7c8f6ce6w/16,1,1,1,1,1,0,1,0
90,wx0obc7c8f6ce6w/16,1,1,0,1,0,1,1,0
91,wx0obc7c8f6ce6w/16,1,0,1,1,1,0,0,1
92,wx0obc7c8f6ce6w/16,1,0,0,0,0,0,0,0
93,wx0obc7c8f6ce6w/16,1,0,1,1,0,0,0,0
94,wx0obc7c8f6ce6w/16,1,0,0,0,0,0,0,0
95,wx0obc7c8f6ce6w/16,1,1,0,0,0,0,1,0
96,wx0obc7c8f6ce6w/16,1,0,0,1,0,0,0,0
97,wx0obc7c8f6ce6w/16,1,0,0,0,0,1,1,0
98,wx0obc7c8f6ce6w/16,1,1,0,0,0,0,0,0
99,wx0obc7c8f6ce6w/16,1,0,0,0,0,1,0,0
100,wx0obc7c8f6ce6w/16,1,0,0,0,0,0,0,0
101,wx0obc7c8f6ce6w/16,1,0,0,0,0,0,0,0
102,wx0obc7c8f6ce6w/16,1,0,0,0,0,0,0,0
103,wx0obc7c8f6ce6w/16,0,0,1,1,1,0,0,0
104,wx0obc7c8f6ce6w/16,1,0,0,0,0,0,0,0
105,wx0obc7c8f6ce6w/16,1,1,1,1,0,0,1,0
106,wx0obc7c8f6ce6w/16,1,0,0,0,0,0,0,0
107,wx0obc7c8f6ce6w/16,1,0,1,0,1,0,0,1
108,wx0obc7c8f6ce6w/16,1,0,0,1,0,0,0,0
0,6l8h1tv26zedant/7,0,0,0,0,0,1,1,1
1,6l8h1tv26zedant/7,1,0,0,1,0,1,0,1
2,6l8h1tv26zedant/7,0,0,1,1,0,1,0,0
3,6l8h1tv26zedant/7,0,0,0,0,0,1,0,1
4,6l8h1tv26zedant/7,1,0,0,0,0,0,0,1
5,6l8h1tv26zedant/7,0,0,0,1,0,1,0,0
6,6l8h1tv26zedant/7,0,0,0,0,0,1,0,0
7,6l8h1tv26zedant/7,0,0,0,0,0,1,0,1
8,6l8h1tv26zedant/7,1,0,0,1,0,1,1,1
9,6l8h1tv26zedant/7,0,0,0,0,0,1,0,0
10,6l8h1tv26zedant/7,0,0,0,1,0,1,0,1
11,6l8h1tv26zedant/7,0,0,0,1,0,1,0,1
12,6l8h1tv26zedant/7,1,0,0,0,0,1,1,1
13,6l8h1tv26zedant/7,0,0,0,0,0,1,0,0
14,6l8h1tv26zedant/7,0,0,0,1,0,1,0,1
15,6l8h1tv26zedant/7,1,1,0,1,0,1,1,0
16,6l8h1tv26zedant/7,0,0,0,0,0,1,0,0
17,6l8h1tv26zedant/7,1,1,0,0,0,1,1,0
18,6l8h1tv26zedant/7,0,0,0,0,0,1,0,0
19,6l8h1tv26zedant/7,0,0,0,1,0,1,0,1
20,6l8h1tv26zedant/7,0,0,1,0,0,1,0,1
21,6l8h1tv26zedant/7,0,0,0,0,0,1,0,1
22,6l8h1tv26zedant/7,1,0,0,0,0,0,1,1
23,6l8h1tv26zedant/7,0,0,0,0,0,1,0,0
24,6l8h1tv26zedant/7,0,0,0,0,0,1,0,0
25,6l8h1tv26zedant/7,0,0,0,0,0,1,0,0
26,6l8h1tv26zedant/7,1,0,0,0,0,0,0,1
27,6l8h1tv26zedant/7,0,0,1,1,1,0,0,0
28,6l8h1tv26zedant/7,1,1,0,0,0,0,1,0
29,6l8h1tv26zedant/7,0,0,0,0,0,1,0,0
30,6l8h1tv26zedant/7,1,1,0,0,0,1,1,1
31,6l8h1tv26zedant/7,0,1,1,0,1,0,0,1
32,6l8h1tv26zedant/7,0,0,0,1,0,1,0,0
33,6l8h1tv26zedant/7,0,0,0,0,0,1,0,0
34,6l8h1tv26zedant/7,0,0,0,0,0,1,0,0
35,6l8h1tv26zedant/7,0,0,0,1,0,1,0,1
36,6l8h1tv26zedant/7,0,0,0,1,0,1,0,1
37,6l8h1tv26zedant/7,1,1,0,0,0,0,1,1
38,6l8h1tv26zedant/7,0,0,0,0,0,1,0,0
39,6l8h1tv26zedant/7,0,0,0,0,0,1,0,1
40,6l8h1tv26zedant/7,1,0,0,0,0,1,1,0
41,6l8h1tv26zedant/7,0,0,0,0,0,1,0,1
42,6l8h1tv26zedant/7,0,0,0,0,0,1,1,1
43,6l8h1tv26zedant/7,0,1,0,0,0,0,1,1
44,6l8h1tv26zedant/7,0,0,0,0,0,1,0,1
45,6l8h1tv26zedant/7,1,1,0,1,0,1,1,1
46,6l8h1tv26zedant/7,0,0,0,0,0,0,1,0
47,6l8h1tv26zedant/7,0,0,0,0,0,1,0,0
48,6l8h1tv26zedant/7,1,0,0,0,0,0,0,0
49,6l8h1tv26zedant/7,0,0,0,1,0,1,0,1
50,6l8h1tv26zedant/7,0,0,0,0,0,1,0,0
51,6l8h1tv26zedant/7,1,0,0,0,0,0,0,0
52,6l8h1tv26zedant/7,0,0,0,0,0,1,0,0
53,6l8h1tv26zedant/7,0,0,0,0,0,1,0,0
54,6l8h1tv26zedant/7,1,0,0,0,0,1,0,1
55,6l8h1tv26zedant/7,1,1,0,0,0,1,1,1
56,6l8h1tv26zedant/7,0,0,0,0,0,1,0,0
57,6l8h1tv26zedant/7,1,1,0,0,0,0,0,1
58,6l8h1tv26zedant/7,0,0,0,0,0,1,0,0
59,6l8h1tv26zedant/7,0,0,0,0,0,1,0,0
60,6l8h1tv26zedant/7,0,0,0,0,0,1,0,1
61,6l8h1tv26zedant/7,1,0,0,0,1,1,0,0
62,6l8h1tv26zedant/7,0,0,0,0,0,1,0,0
63,6l8h1tv26zedant/7,0,0,0,1,0,1,0,1
64,6l8h1tv26zedant/7,0,0,0,0,0,1,0,0
65,6l8h1tv26zedant/7,0,0,0,0,0,1,0,0
66,6l8h1tv26zedant/7,0,0,0,1,0,0,0,0
67,6l8h1tv26zedant/7,0,0,0,1,1,1,0,0
68,6l8h1tv26zedant/7,0,0,0,0,0,1,0,0
69,6l8h1tv26zedant/7,0,0,0,0,0,1,0,0
70,6l8h1tv26zedant/7,1,0,0,1,0,1,0,1
71,6l8h1tv26zedant/7,0,0,0,0,0,1,0,1
72,6l8h1tv26zedant/7,0,0,0,0,0,1,0,0
73,6l8h1tv26zedant/7,1,0,0,0,0,0,0,1
74,6l8h1tv26zedant/7,0,0,0,0,0,1,0,0
75,6l8h1tv26zedant/7,0,0,0,1,0,1,0,1
76,6l8h1tv26zedant/7,0,0,0,0,0,1,0,0
77,6l8h1tv26zedant/7,1,0,0,0,1,1,0,0
78,6l8h1tv26zedant/7,1,0,0,1,0,1,0,1
79,6l8h1tv26zedant/7,1,0,1,1,1,0,0,1
80,6l8h1tv26zedant/7,0,0,0,0,0,1,0,1
81,6l8h1tv26zedant/7,0,0,0,1,0,0,0,0
82,6l8h1tv26zedant/7,0,0,0,0,0,1,0,0
83,6l8h1tv26zedant/7,1,0,0,0,0,1,0,1
84,6l8h1tv26zedant/7,0,0,0,0,0,1,0,0
85,6l8h1tv26zedant/7,1,0,0,0,0,0,1,0
86,6l8h1tv26zedant/7,0,0,0,0,0,1,0,0
87,6l8h1tv26zedant/7,1,0,0,0,0,1,0,1
88,6l8h1tv26zedant/7,1,0,0,1,0,1,1,0
89,6l8h1tv26zedant/7,0,0,0,0,0,1,0,0
90,6l8h1tv26zedant/7,0,0,0,1,1,1,0,0
91,6l8h1tv26zedant/7,1,0,1,1,1,1,0,1
92,6l8h1tv26zedant/7,0,0,0,1,0,1,0,0
93,6l8h1tv26zedant/7,0,0,0,0,0,1,0,0
94,6l8h1tv26zedant/7,0,0,0,0,0,1,0,0
95,6l8h1tv26zedant/7,0,0,0,0,0,1,0,0
96,6l8h1tv26zedant/7,0,0,0,1,0,0,0,1
97,6l8h1tv26zedant/7,0,1,0,0,0,1,1,1
98,6l8h1tv26zedant/7,0,0,0,0,0,1,0,0
99,6l8h1tv26zedant/7,0,0,0,0,0,1,0,0
100,6l8h1tv26zedant/7,0,0,0,0,0,1,0,0
101,6l8h1tv26zedant/7,0,0,0,0,0,1,0,0
102,6l8h1tv26zedant/7,1,0,0,0,0,1,0,0
103,6l8h1tv26zedant/7,1,0,0,0,0,1,1,0
104,6l8h1tv26zedant/7,0,0,0,1,0,1,0,0
105,6l8h1tv26zedant/7,0,0,0,0,0,1,0,0
106,6l8h1tv26zedant/7,0,0,0,1,0,1,0,1
107,6l8h1tv26zedant/7,0,0,0,0,0,1,0,0
108,6l8h1tv26zedant/7,0,0,0,0,0,1,0,0
0,h53qagtbagigq4f/12,1,0,0,0,0,1,1,1
1,h53qagtbagigq4f/12,1,0,0,1,0,1,0,1
2,h53qagtbagigq4f/12,0,0,0,1,1,0,0,1
3,h53qagtbagigq4f/12,0,0,0,0,0,1,0,1
4,h53qagtbagigq4f/12,1,0,0,0,0,0,0,1
5,h53qagtbagigq4f/12,0,0,0,0,0,0,0,1
6,h53qagtbagigq4f/12,0,0,0,0,0,0,0,1
7,h53qagtbagigq4f/12,0,0,0,0,0,1,0,1
8,h53qagtbagigq4f/12,1,0,0,0,0,1,1,1
9,h53qagtbagigq4f/12,0,0,0,0,0,0,0,1
10,h53qagtbagigq4f/12,1,0,0,1,0,1,1,1
11,h53qagtbagigq4f/12,0,0,0,1,0,1,0,1
12,h53qagtbagigq4f/12,1,0,0,1,0,1,1,1
13,h53qagtbagigq4f/12,0,0,0,0,0,0,0,1
14,h53qagtbagigq4f/12,0,0,0,0,0,1,1,1
15,h53qagtbagigq4f/12,1,0,0,1,0,1,1,1
16,h53qagtbagigq4f/12,0,0,0,1,0,0,0,1
17,h53qagtbagigq4f/12,1,1,0,1,0,0,1,0
18,h53qagtbagigq4f/12,0,0,0,0,0,0,0,1
19,h53qagtbagigq4f/12,1,0,0,0,0,0,0,1
20,h53qagtbagigq4f/12,1,0,0,0,0,1,0,1
21,h53qagtbagigq4f/12,1,0,0,0,0,1,1,1
22,h53qagtbagigq4f/12,0,0,0,0,0,0,0,1
23,h53qagtbagigq4f/12,0,0,0,0,0,0,0,1
24,h53qagtbagigq4f/12,0,0,0,0,0,0,0,1
25,h53qagtbagigq4f/12,0,0,0,0,0,0,0,1
26,h53qagtbagigq4f/12,1,0,0,0,0,0,0,0
27,h53qagtbagigq4f/12,0,0,0,0,0,1,0,1
28,h53qagtbagigq4f/12,0,0,0,0,0,0,0,1
29,h53qagtbagigq4f/12,0,0,0,0,0,0,0,1
30,h53qagtbagigq4f/12,1,1,0,0,0,1,1,1
31,h53qagtbagigq4f/12,1,0,0,0,0,0,1,0
32,h53qagtbagigq4f/12,0,0,0,0,0,0,0,1
33,h53qagtbagigq4f/12,0,0,0,0,0,0,0,1
34,h53qagtbagigq4f/12,0,0,0,0,0,0,0,1
35,h53qagtbagigq4f/12,0,0,0,1,0,1,0,1
36,h53qagtbagigq4f/12,0,0,0,1,0,1,0,1
37,h53qagtbagigq4f/12,1,0,0,0,0,1,0,1
38,h53qagtbagigq4f/12,0,0,0,1,0,1,0,1
39,h53qagtbagigq4f/12,1,1,0,0,0,1,0,0
40,h53qagtbagigq4f/12,0,0,0,0,0,1,0,1
41,h53qagtbagigq4f/12,0,1,0,0,0,1,1,1
42,h53qagtbagigq4f/12,1,0,0,0,0,0,1,1
43,h53qagtbagigq4f/12,1,1,0,0,0,0,1,0
44,h53qagtbagigq4f/12,0,0,0,1,0,1,0,1
45,h53qagtbagigq4f/12,1,1,0,0,0,0,1,1
46,h53qagtbagigq4f/12,1,0,0,0,0,0,0,0
47,h53qagtbagigq4f/12,0,0,0,1,0,0,0,0
48,h53qagtbagigq4f/12,0,0,0,0,0,1,0,1
49,h53qagtbagigq4f/12,0,0,0,1,0,1,0,1
50,h53qagtbagigq4f/12,0,0,0,0,0,0,0,1
51,h53qagtbagigq4f/12,0,0,0,0,0,1,0,1
52,h53qagtbagigq4f/12,0,0,0,0,0,0,0,1
53,h53qagtbagigq4f/12,0,0,0,0,0,0,0,1
54,h53qagtbagigq4f/12,1,0,0,0,0,1,1,0
55,h53qagtbagigq4f/12,1,1,0,0,0,1,1,1
56,h53qagtbagigq4f/12,0,0,0,0,0,0,0,1
57,h53qagtbagigq4f/12,1,1,0,0,0,0,0,0
58,h53qagtbagigq4f/12,0,0,0,0,0,1,0,0
59,h53qagtbagigq4f/12,0,0,0,0,0,0,0,1
60,h53qagtbagigq4f/12,0,0,0,0,0,1,0,1
61,h53qagtbagigq4f/12,0,0,0,0,0,0,0,1
62,h53qagtbagigq4f/12,0,0,0,0,0,0,0,1
63,h53qagtbagigq4f/12,0,1,0,1,0,1,0,1
64,h53qagtbagigq4f/12,0,0,0,0,0,0,0,1
65,h53qagtbagigq4f/12,0,0,0,0,0,0,0,1
66,h53qagtbagigq4f/12,0,0,0,0,0,0,0,1
67,h53qagtbagigq4f/12,0,0,1,0,1,0,0,0
68,h53qagtbagigq4f/12,0,0,0,0,0,0,0,1
69,h53qagtbagigq4f/12,0,0,0,0,0,0,0,1
70,h53qagtbagigq4f/12,1,0,0,0,0,1,0,0
71,h53qagtbagigq4f/12,0,0,1,1,0,1,0,0
72,h53qagtbagigq4f/12,0,0,0,0,0,0,0,1
73,h53qagtbagigq4f/12,1,0,0,0,0,1,0,0
74,h53qagtbagigq4f/12,0,0,0,0,0,0,0,1
75,h53qagtbagigq4f/12,1,0,0,0,0,1,0,1
76,h53qagtbagigq4f/12,0,0,0,0,0,1,0,0
77,h53qagtbagigq4f/12,0,0,0,0,0,0,0,1
78,h53qagtbagigq4f/12,1,0,0,0,0,1,0,1
79,h53qagtbagigq4f/12,1,0,0,1,0,1,0,1
80,h53qagtbagigq4f/12,0,0,0,1,0,1,0,1
81,h53qagtbagigq4f/12,0,0,0,0,0,0,0,1
82,h53qagtbagigq4f/12,0,0,0,0,0,0,0,1
83,h53qagtbagigq4f/12,1,0,0,0,0,1,0,1
84,h53qagtbagigq4f/12,0,0,0,0,0,0,0,1
85,h53qagtbagigq4f/12,1,0,0,0,0,0,1,0
86,h53qagtbagigq4f/12,0,0,0,0,0,0,0,1
87,h53qagtbagigq4f/12,1,0,0,0,0,0,0,1
88,h53qagtbagigq4f/12,1,0,0,0,0,1,0,1
89,h53qagtbagigq4f/12,0,0,0,0,0,0,0,1
90,h53qagtbagigq4f/12,0,0,0,0,0,0,0,1
91,h53qagtbagigq4f/12,1,0,1,0,1,0,0,1
92,h53qagtbagigq4f/12,0,0,0,0,0,0,0,1
93,h53qagtbagigq4f/12,0,0,0,0,0,0,0,1
94,h53qagtbagigq4f/12,0,0,0,0,0,0,0,1
95,h53qagtbagigq4f/12,0,0,0,0,0,0,0,1
96,h53qagtbagigq4f/12,0,0,0,1,0,0,0,0
97,h53qagtbagigq4f/12,1,0,0,0,0,0,1,0
98,h53qagtbagigq4f/12,0,0,0,0,0,1,0,1
99,h53qagtbagigq4f/12,0,0,0,0,0,0,0,1
100,h53qagtbagigq4f/12,0,0,0,0,0,0,0,1
101,h53qagtbagigq4f/12,0,0,0,0,0,0,0,1
102,h53qagtbagigq4f/12,1,0,0,0,0,1,0,0
103,h53qagtbagigq4f/12,0,0,1,1,1,0,0,0
104,h53qagtbagigq4f/12,0,0,0,1,0,1,0,1
105,h53qagtbagigq4f/12,0,0,0,0,0,0,0,1
106,h53qagtbagigq4f/12,0,0,0,1,0,1,0,1
107,h53qagtbagigq4f/12,0,0,0,1,0,0,0,0
108,h53qagtbagigq4f/12,0,0,0,0,0,0,0,1
0,c8vfeb66wb94r09/4,0,1,0,0,0,1,0,1
1,c8vfeb66wb94r09/4,1,0,0,1,0,1,0,1
2,c8vfeb66wb94r09/4,0,0,1,1,1,0,0,0
3,c8vfeb66wb94r09/4,0,0,0,1,0,0,0,0
4,c8vfeb66wb94r09/4,1,0,0,0,0,0,0,1
5,c8vfeb66wb94r09/4,0,0,1,1,1,0,0,0
6,c8vfeb66wb94r09/4,0,0,0,0,0,1,0,0
7,c8vfeb66wb94r09/4,1,0,0,0,0,1,0,1
8,c8vfeb66wb94r09/4,1,1,0,0,0,0,1,1
9,c8vfeb66wb94r09/4,1,0,0,1,0,0,1,0
10,c8vfeb66wb94r09/4,1,0,0,1,0,1,1,1
11,c8vfeb66wb94r09/4,0,0,0,1,0,1,0,1
12,c8vfeb66wb94r09/4,1,1,0,1,1,1,1,1
13,c8vfeb66wb94r09/4,1,0,0,1,0,0,1,0
14,c8vfeb66wb94r09/4,1,0,0,1,0,0,1,0
15,c8vfeb66wb94r09/4,1,1,0,0,0,0,1,1
16,c8vfeb66wb94r09/4,0,0,0,1,0,0,0,0
17,c8vfeb66wb94r09/4,1,0,0,0,0,1,1,0
18,c8vfeb66wb94r09/4,1,0,0,1,0,0,0,0
19,c8vfeb66wb94r09/4,1,0,0,0,0,0,0,1
20,c8vfeb66wb94r09/4,0,1,0,1,0,0,1,0
21,c8vfeb66wb94r09/4,1,0,0,0,0,1,1,1
22,c8vfeb66wb94r09/4,1,1,0,0,0,0,0,0
23,c8vfeb66wb94r09/4,1,0,0,1,0,0,1,0
24,c8vfeb66wb94r09/4,1,1,0,0,0,0,1,0
25,c8vfeb66wb94r09/4,1,0,0,1,0,0,0,0
26,c8vfeb66wb94r09/4,1,0,0,0,0,0,0,1
27,c8vfeb66wb94r09/4,0,0,0,0,0,1,0,1
28,c8vfeb66wb94r09/4,0,0,0,0,0,1,0,0
29,c8vfeb66wb94r09/4,0,0,0,1,0,0,0,0
30,c8vfeb66wb94r09/4,1,1,0,0,0,1,1,1
31,c8vfeb66wb94r09/4,0,0,0,0,1,0,1,0
32,c8vfeb66wb94r09/4,0,1,1,1,0,0,0,0
33,c8vfeb66wb94r09/4,1,1,0,1,0,0,1,0
34,c8vfeb66wb94r09/4,1,1,0,1,0,0,0,0
35,c8vfeb66wb94r09/4,0,0,0,1,0,1,0,1
36,c8vfeb66wb94r09/4,0,1,0,1,0,0,0,0
37,c8vfeb66wb94r09/4,1,1,0,0,0,0,1,1
38,c8vfeb66wb94r09/4,1,0,0,0,0,1,0,1
39,c8vfeb66wb94r09/4,0,0,0,0,0,0,1,0
40,c8vfeb66wb94r09/4,0,0,0,0,0,0,0,1
41,c8vfeb66wb94r09/4,1,0,0,0,0,1,0,1
42,c8vfeb66wb94r09/4,1,0,0,1,0,0,1,0
43,c8vfeb66wb94r09/4,1,1,0,0,0,0,0,0
44,c8vfeb66wb94r09/4,1,1,0,0,0,0,0,0
45,c8vfeb66wb94r09/4,1,1,0,1,0,1,1,1
46,c8vfeb66wb94r09/4,0,0,0,0,0,0,0,1
47,c8vfeb66wb94r09/4,0,0,0,1,0,0,0,0
48,c8vfeb66wb94r09/4,0,1,0,0,0,0,0,0
49,c8vfeb66wb94r09/4,0,0,0,1,0,1,0,1
50,c8vfeb66wb94r09/4,0,1,0,0,0,0,0,0
51,c8vfeb66wb94r09/4,0,0,0,1,0,1,0,0
52,c8vfeb66wb94r09/4,1,1,0,0,0,0,0,0
53,c8vfeb66wb94r09/4,0,0,0,0,0,0,1,0
54,c8vfeb66wb94r09/4,0,1,0,0,0,0,1,1
55,c8vfeb66wb94r09/4,1,0,0,0,0,0,0,0
56,c8vfeb66wb94r09/4,0,1,1,1,1,0,0,0
57,c8vfeb66wb94r09/4,1,1,0,0,0,0,0,0
58,c8vfeb66wb94r09/4,1,0,0,0,0,0,0,0
59,c8vfeb66wb94r09/4,0,0,0,1,0,0,0,0
60,c8vfeb66wb94r09/4,1,1,0,0,0,0,0,0
61,c8vfeb66wb94r09/4,1,0,0,0,0,1,0,0
62,c8vfeb66wb94r09/4,1,1,1,1,1,0,1,0
63,c8vfeb66wb94r09/4,0,0,0,1,0,1,0,1
64,c8vfeb66wb94r09/4,0,0,0,0,0,0,0,1
65,c8vfeb66wb94r09/4,0,0,0,1,0,0,0,0
66,c8vfeb66wb94r09/4,0,0,0,0,0,0,0,1
67,c8vfeb66wb94r09/4,0,0,1,0,1,0,0,1
68,c8vfeb66wb94r09/4,1,0,0,1,0,0,1,0
69,c8vfeb66wb94r09/4,1,1,0,0,0,0,1,0
70,c8vfeb66wb94r09/4,0,0,0,1,0,1,0,1
71,c8vfeb66wb94r09/4,1,0,0,0,0,1,0,0
72,c8vfeb66wb94r09/4,1,1,0,0,0,0,1,1
73,c8vfeb66wb94r09/4,1,0,0,0,0,0,0,1
74,c8vfeb66wb94r09/4,1,0,0,1,0,1,0,0
75,c8vfeb66wb94r09/4,0,1,0,0,0,1,0,1
76,c8vfeb66wb94r09/4,0,1,0,0,0,0,0,0
77,c8vfeb66wb94r09/4,1,0,0,1,0,0,0,0
78,c8vfeb66wb94r09/4,0,0,0,0,0,0,0,1
79,c8vfeb66wb94r09/4,1,0,0,1,0,0,0,1
80,c8vfeb66wb94r09/4,0,0,0,0,0,1,0,1
81,c8vfeb66wb94r09/4,0,0,0,1,0,0,0,0
82,c8vfeb66wb94r09/4,1,0,0,1,0,0,1,0
83,c8vfeb66wb94r09/4,0,0,0,0,0,1,1,1
84,c8vfeb66wb94r09/4,0,1,0,0,0,0,0,0
85,c8vfeb66wb94r09/4,1,0,0,0,0,0,1,0
86,c8vfeb66wb94r09/4,0,0,1,1,1,0,0,0
87,c8vfeb66wb94r09/4,1,0,0,0,0,1,0,1
88,c8vfeb66wb94r09/4,0,0,1,1,1,0,0,1
89,c8vfeb66wb94r09/4,1,1,1,0,0,1,0,0
90,c8vfeb66wb94r09/4,1,1,1,1,1,1,1,0
91,c8vfeb66wb94r09/4,1,0,0,0,0,1,0,1
92,c8vfeb66wb94r09/4,1,0,0,1,0,0,0,0
93,c8vfeb66wb94r09/4,1,0,1,1,0,0,0,0
94,c8vfeb66wb94r09/4,1,0,0,0,0,0,0,0
95,c8vfeb66wb94r09/4,1,1,0,1,0,0,0,0
96,c8vfeb66wb94r09/4,1,0,0,0,0,1,0,1
97,c8vfeb66wb94r09/4,1,1,0,0,0,0,1,0
98,c8vfeb66wb94r09/4,1,0,0,0,0,0,0,1
99,c8vfeb66wb94r09/4,1,0,0,0,0,1,0,0
100,c8vfeb66wb94r09/4,1,0,0,1,0,0,0,0
101,c8vfeb66wb94r09/4,1,0,0,0,0,0,0,0
102,c8vfeb66wb94r09/4,0,0,0,0,0,0,0,1
103,c8vfeb66wb94r09/4,0,0,1,1,1,0,0,0
104,c8vfeb66wb94r09/4,1,0,0,1,0,0,0,0
105,c8vfeb66wb94r09/4,1,1,1,0,1,0,1,0
106,c8vfeb66wb94r09/4,0,0,0,1,0,0,0,0
107,c8vfeb66wb94r09/4,0,0,0,1,0,0,0,1
108,c8vfeb66wb94r09/4,0,0,0,1,0,0,0,0
0,2e3tfgr5x7rfryb/9,1,1,0,0,0,1,1,1
1,2e3tfgr5x7rfryb/9,0,1,0,0,0,0,0,0
