Answer.INTERFACE,Answer.MECHANISM,Answer.question0,Answer.question1,Answer.question2,Answer.question3,Answer.question4,Answer.question5,Answer.question6,Answer.question7,Answer.question8,Answer.question9,Answer.question10,Answer.question11,Answer.question12,Answer.question13,Answer.question14,Answer.question15,Answer.trueAnswer0,Answer.trueAnswer1,Answer.trueAnswer2,Answer.trueAnswer3,Answer.trueAnswer4,Answer.trueAnswer5,Answer.trueAnswer6,Answer.trueAnswer7,Answer.trueAnswer8,Answer.trueAnswer9,Answer.trueAnswer10,Answer.trueAnswer11,Answer.trueAnswer12,Answer.trueAnswer13,Answer.trueAnswer14,Answer.trueAnswer15,Answer.answer0,Answer.answer1,Answer.answer2,Answer.answer3,Answer.answer4,Answer.answer5,Answer.answer6,Answer.answer7,Answer.answer8,Answer.answer9,Answer.answer10,Answer.answer11,Answer.answer12,Answer.answer13,Answer.answer14,Answer.answer15,Answer.comments
subset,none,http://i.imgur.com/ElAhMn9.jpg,http://i.imgur.com/cz4D4eX.jpg,http://i.imgur.com/UFLgizH.jpg,http://i.imgur.com/4Vs97dZ.jpg,http://i.imgur.com/O8O3CgP.jpg,http://i.imgur.com/c1Bqo0z.jpg?1,http://i.imgur.com/KE8QemE.jpg,http://i.imgur.com/20ac1mX.jpg,http://i.imgur.com/pH8OohI.jpg,http://i.imgur.com/vLIzY1T.jpg,http://i.imgur.com/jmWme5a.jpg,http://i.imgur.com/Euvz93H.jpg,http://i.imgur.com/2hn2Eu8.jpg,http://i.imgur.com/wDcGjzP.jpg,http://i.imgur.com/b82bC1q.jpg,http://i.imgur.com/zmJvsAn.jpg,Tiger,Jaguar,Puma,Lion(ess),Puma,Leopard,Tiger,Cheetah,Puma,Jaguar,Lion(ess),Jaguar,Cheetah,Tiger,Cheetah,Leopard,Tiger,Jaguar|Leopard,Puma,Lion(ess),Puma,Jaguar|Leopard,Tiger,Cheetah,Puma,Jaguar|Leopard,Lion(ess),Jaguar|Leopard,Cheetah,Tiger,Cheetah,Jaguar|Leopard,
single-noskip,additive,http://i.imgur.com/zmJvsAn.jpg,http://i.imgur.com/c1Bqo0z.jpg?1,http://i.imgur.com/UFLgizH.jpg,http://i.imgur.com/b82bC1q.jpg,http://i.imgur.com/wDcGjzP.jpg,http://i.imgur.com/O8O3CgP.jpg,http://i.imgur.com/jmWme5a.jpg,http://i.imgur.com/2hn2Eu8.jpg,http://i.imgur.com/KE8QemE.jpg,http://i.imgur.com/cz4D4eX.jpg,http://i.imgur.com/pH8OohI.jpg,http://i.imgur.com/4Vs97dZ.jpg,http://i.imgur.com/20ac1mX.jpg,http://i.imgur.com/Euvz93H.jpg,http://i.imgur.com/vLIzY1T.jpg,http://i.imgur.com/ElAhMn9.jpg,Leopard,Leopard,Puma,Cheetah,Tiger,Puma,Lion(ess),Cheetah,Tiger,Jaguar,Puma,Lion(ess),Cheetah,Jaguar,Jaguar,Tiger,Leopard,Leopard,Puma,Cheetah,Tiger,Puma,Lion(ess),Cheetah,Tiger,Cheetah,Puma,Lion(ess),Leopard,Cheetah,Cheetah,Tiger,This was an interesting survey.
single-skip,multiplicative,http://i.imgur.com/Euvz93H.jpg,http://i.imgur.com/jmWme5a.jpg,http://i.imgur.com/KE8QemE.jpg,http://i.imgur.com/2hn2Eu8.jpg,http://i.imgur.com/20ac1mX.jpg,http://i.imgur.com/O8O3CgP.jpg,http://i.imgur.com/4Vs97dZ.jpg,http://i.imgur.com/zmJvsAn.jpg,http://i.imgur.com/vLIzY1T.jpg,http://i.imgur.com/UFLgizH.jpg,http://i.imgur.com/pH8OohI.jpg,http://i.imgur.com/cz4D4eX.jpg,http://i.imgur.com/b82bC1q.jpg,http://i.imgur.com/c1Bqo0z.jpg?1,http://i.imgur.com/ElAhMn9.jpg,http://i.imgur.com/wDcGjzP.jpg,Jaguar,Lion(ess),Tiger,Cheetah,Cheetah,Puma,Lion(ess),Leopard,Jaguar,Puma,Puma,Jaguar,Cheetah,Leopard,Tiger,Tiger,Jaguar,Lion(ess),Tiger,Cheetah,Cheetah,Puma,Lion(ess),Leopard,Jaguar,Puma,Puma,Jaguar,Cheetah,Leopard,Tiger,Tiger,Very Nice task. I am so glad to work with you.
subset,none,http://i.imgur.com/zmJvsAn.jpg,http://i.imgur.com/cz4D4eX.jpg,http://i.imgur.com/b82bC1q.jpg,http://i.imgur.com/c1Bqo0z.jpg?1,http://i.imgur.com/wDcGjzP.jpg,http://i.imgur.com/KE8QemE.jpg,http://i.imgur.com/vLIzY1T.jpg,http://i.imgur.com/2hn2Eu8.jpg,http://i.imgur.com/Euvz93H.jpg,http://i.imgur.com/UFLgizH.jpg,http://i.imgur.com/ElAhMn9.jpg,http://i.imgur.com/pH8OohI.jpg,http://i.imgur.com/20ac1mX.jpg,http://i.imgur.com/jmWme5a.jpg,http://i.imgur.com/O8O3CgP.jpg,http://i.imgur.com/4Vs97dZ.jpg,Leopard,Jaguar,Cheetah,Leopard,Tiger,Tiger,Jaguar,Cheetah,Jaguar,Puma,Tiger,Puma,Cheetah,Lion(ess),Puma,Lion(ess),Puma|Leopard|Cheetah|Jaguar,Puma|Leopard|Cheetah|Jaguar,Puma|Leopard|Cheetah|Jaguar,Puma|Leopard|Cheetah|Jaguar,Tiger,Tiger,Puma|Leopard|Cheetah|Jaguar,Puma|Leopard|Cheetah|Jaguar,Puma|Leopard|Cheetah|Jaguar,Puma|Lion(ess),Tiger,Puma|Lion(ess),Puma|Leopard|Cheetah|Jaguar,Lion(ess),Puma|Lion(ess),Lion(ess),
single-noskip,additive,http://i.imgur.com/ElAhMn9.jpg,http://i.imgur.com/2hn2Eu8.jpg,http://i.imgur.com/4Vs97dZ.jpg,http://i.imgur.com/wDcGjzP.jpg,http://i.imgur.com/vLIzY1T.jpg,http://i.imgur.com/Euvz93H.jpg,http://i.imgur.com/b82bC1q.jpg,http://i.imgur.com/jmWme5a.jpg,http://i.imgur.com/cz4D4eX.jpg,http://i.imgur.com/UFLgizH.jpg,http://i.imgur.com/O8O3CgP.jpg,http://i.imgur.com/pH8OohI.jpg,http://i.imgur.com/KE8QemE.jpg,http://i.imgur.com/20ac1mX.jpg,http://i.imgur.com/zmJvsAn.jpg,http://i.imgur.com/c1Bqo0z.jpg?1,Tiger,Cheetah,Lion(ess),Tiger,Jaguar,Jaguar,Cheetah,Lion(ess),Jaguar,Puma,Puma,Puma,Tiger,Cheetah,Leopard,Leopard,Tiger,Cheetah,Lion(ess),Tiger,Leopard,Leopard,Leopard,Lion(ess),Cheetah,Puma,Jaguar,Jaguar,Tiger,Leopard,Leopard,Leopard,TY
subset,none,http://i.imgur.com/UFLgizH.jpg,http://i.imgur.com/zmJvsAn.jpg,http://i.imgur.com/b82bC1q.jpg,http://i.imgur.com/2hn2Eu8.jpg,http://i.imgur.com/cz4D4eX.jpg,http://i.imgur.com/O8O3CgP.jpg,http://i.imgur.com/jmWme5a.jpg,http://i.imgur.com/pH8OohI.jpg,http://i.imgur.com/vLIzY1T.jpg,http://i.imgur.com/ElAhMn9.jpg,http://i.imgur.com/KE8QemE.jpg,http://i.imgur.com/wDcGjzP.jpg,http://i.imgur.com/20ac1mX.jpg,http://i.imgur.com/4Vs97dZ.jpg,http://i.imgur.com/Euvz93H.jpg,http://i.imgur.com/c1Bqo0z.jpg?1,Puma,Leopard,Cheetah,Cheetah,Jaguar,Puma,Lion(ess),Puma,Jaguar,Tiger,Tiger,Tiger,Cheetah,Lion(ess),Jaguar,Leopard,Tiger|Lion(ess)|Jaguar,Jaguar|Leopard|Cheetah,Tiger|Jaguar|Leopard|Cheetah,Tiger|Puma|Jaguar|Cheetah,Tiger|Puma|Leopard|Cheetah,Tiger|Lion(ess)|Leopard,Tiger|Lion(ess)|Jaguar,Tiger|Lion(ess)|Leopard,Tiger|Leopard|Cheetah,Tiger|Puma|Lion(ess),Tiger|Lion(ess)|Jaguar,Tiger|Lion(ess)|Jaguar,Puma|Leopard|Cheetah,Lion(ess)|Jaguar|Leopard,Tiger|Leopard|Cheetah,Puma|Leopard|Cheetah,
subset,multiplicative,http://i.imgur.com/O8O3CgP.jpg,http://i.imgur.com/20ac1mX.jpg,http://i.imgur.com/vLIzY1T.jpg,http://i.imgur.com/pH8OohI.jpg,http://i.imgur.com/4Vs97dZ.jpg,http://i.imgur.com/c1Bqo0z.jpg?1,http://i.imgur.com/cz4D4eX.jpg,http://i.imgur.com/2hn2Eu8.jpg,http://i.imgur.com/UFLgizH.jpg,http://i.imgur.com/b82bC1q.jpg,http://i.imgur.com/zmJvsAn.jpg,http://i.imgur.com/jmWme5a.jpg,http://i.imgur.com/ElAhMn9.jpg,http://i.imgur.com/KE8QemE.jpg,http://i.imgur.com/wDcGjzP.jpg,http://i.imgur.com/Euvz93H.jpg,Puma,Cheetah,Jaguar,Puma,Lion(ess),Leopard,Jaguar,Cheetah,Puma,Cheetah,Leopard,Lion(ess),Tiger,Tiger,Tiger,Jaguar,Puma,Jaguar|Leopard|Cheetah,Jaguar|Leopard|Cheetah,Puma,Lion(ess),Jaguar|Leopard|Cheetah,Jaguar|Leopard|Cheetah,Jaguar|Leopard|Cheetah,Puma|Lion(ess),Jaguar|Leopard|Cheetah,Jaguar|Leopard|Cheetah,Puma|Lion(ess),Tiger,Tiger,Tiger,Jaguar|Leopard|Cheetah,very nice
single-noskip,additive,http://i.imgur.com/ElAhMn9.jpg,http://i.imgur.com/zmJvsAn.jpg,http://i.imgur.com/O8O3CgP.jpg,http://i.imgur.com/cz4D4eX.jpg,http://i.imgur.com/20ac1mX.jpg,http://i.imgur.com/b82bC1q.jpg,http://i.imgur.com/vLIzY1T.jpg,http://i.imgur.com/KE8QemE.jpg,http://i.imgur.com/4Vs97dZ.jpg,http://i.imgur.com/wDcGjzP.jpg,http://i.imgur.com/2hn2Eu8.jpg,http://i.imgur.com/pH8OohI.jpg,http://i.imgur.com/jmWme5a.jpg,http://i.imgur.com/UFLgizH.jpg,http://i.imgur.com/c1Bqo0z.jpg?1,http://i.imgur.com/Euvz93H.jpg,Tiger,Leopard,Puma,Jaguar,Cheetah,Cheetah,Jaguar,Tiger,Lion(ess),Tiger,Cheetah,Puma,Lion(ess),Puma,Leopard,Jaguar,Tiger,Leopard,Lion(ess),Leopard,Leopard,Leopard,Leopard,Tiger,Lion(ess),Tiger,Leopard,Lion(ess),Lion(ess),Lion(ess),Leopard,Leopard,nothing
single-noskip,additive,http://i.imgur.com/O8O3CgP.jpg,http://i.imgur.com/jmWme5a.jpg,http://i.imgur.com/b82bC1q.jpg,http://i.imgur.com/4Vs97dZ.jpg,http://i.imgur.com/cz4D4eX.jpg,http://i.imgur.com/c1Bqo0z.jpg?1,http://i.imgur.com/wDcGjzP.jpg,http://i.imgur.com/KE8QemE.jpg,http://i.imgur.com/pH8OohI.jpg,http://i.imgur.com/2hn2Eu8.jpg,http://i.imgur.com/vLIzY1T.jpg,http://i.imgur.com/zmJvsAn.jpg,http://i.imgur.com/Euvz93H.jpg,http://i.imgur.com/UFLgizH.jpg,http://i.imgur.com/20ac1mX.jpg,http://i.imgur.com/ElAhMn9.jpg,Puma,Lion(ess),Cheetah,Lion(ess),Jaguar,Leopard,Tiger,Tiger,Puma,Cheetah,Jaguar,Leopard,Jaguar,Puma,Cheetah,Tiger,Puma,Lion(ess),Cheetah,Lion(ess),Leopard,Jaguar,Tiger,Tiger,Puma,Cheetah,Leopard,Jaguar,Leopard,Puma,Cheetah,Tiger,
subset,none,http://i.imgur.com/2hn2Eu8.jpg,http://i.imgur.com/zmJvsAn.jpg,http://i.imgur.com/cz4D4eX.jpg,http://i.imgur.com/Euvz93H.jpg,http://i.imgur.com/20ac1mX.jpg,http://i.imgur.com/UFLgizH.jpg,http://i.imgur.com/pH8OohI.jpg,http://i.imgur.com/c1Bqo0z.jpg?1,http://i.imgur.com/4Vs97dZ.jpg,http://i.imgur.com/KE8QemE.jpg,http://i.imgur.com/wDcGjzP.jpg,http://i.imgur.com/jmWme5a.jpg,http://i.imgur.com/vLIzY1T.jpg,http://i.imgur.com/b82bC1q.jpg,http://i.imgur.com/O8O3CgP.jpg,http://i.imgur.com/ElAhMn9.jpg,Cheetah,Leopard,Jaguar,Jaguar,Cheetah,Puma,Puma,Leopard,Lion(ess),Tiger,Tiger,Lion(ess),Jaguar,Cheetah,Puma,Tiger,Cheetah,Leopard,Jaguar,Jaguar,Cheetah,Puma,Puma,Leopard,Lion(ess),Tiger,Tiger,Lion(ess),Jaguar,Leopard|Jaguar,Puma,Tiger,
single-noskip,additive,http://i.imgur.com/20ac1mX.jpg,http://i.imgur.com/jmWme5a.jpg,http://i.imgur.com/vLIzY1T.jpg,http://i.imgur.com/b82bC1q.jpg,http://i.imgur.com/pH8OohI.jpg,http://i.imgur.com/c1Bqo0z.jpg?1,http://i.imgur.com/Euvz93H.jpg,http://i.imgur.com/2hn2Eu8.jpg,http://i.imgur.com/UFLgizH.jpg,http://i.imgur.com/4Vs97dZ.jpg,http://i.imgur.com/cz4D4eX.jpg,http://i.imgur.com/zmJvsAn.jpg,http://i.imgur.com/O8O3CgP.jpg,http://i.imgur.com/ElAhMn9.jpg,http://i.imgur.com/wDcGjzP.jpg,http://i.imgur.com/KE8QemE.jpg,Cheetah,Lion(ess),Jaguar,Cheetah,Puma,Leopard,Jaguar,Cheetah,Puma,Lion(ess),Jaguar,Leopard,Puma,Tiger,Tiger,Tiger,Cheetah,Lion(ess),Leopard,Puma,Lion(ess),Leopard,Cheetah,Puma,Lion(ess),Lion(ess),Leopard,Leopard,Lion(ess),Tiger,Tiger,Tiger,
single-noskip,additive,http://i.imgur.com/wDcGjzP.jpg,http://i.imgur.com/KE8QemE.jpg,http://i.imgur.com/jmWme5a.jpg,http://i.imgur.com/b82bC1q.jpg,http://i.imgur.com/vLIzY1T.jpg,http://i.imgur.com/zmJvsAn.jpg,http://i.imgur.com/2hn2Eu8.jpg,http://i.imgur.com/cz4D4eX.jpg,http://i.imgur.com/c1Bqo0z.jpg?1,http://i.imgur.com/pH8OohI.jpg,http://i.imgur.com/4Vs97dZ.jpg,http://i.imgur.com/Euvz93H.jpg,http://i.imgur.com/UFLgizH.jpg,http://i.imgur.com/ElAhMn9.jpg,http://i.imgur.com/20ac1mX.jpg,http://i.imgur.com/O8O3CgP.jpg,Tiger,Tiger,Lion(ess),Cheetah,Jaguar,Leopard,Cheetah,Jaguar,Leopard,Puma,Lion(ess),Jaguar,Puma,Tiger,Cheetah,Puma,Tiger,Tiger,Lion(ess),Cheetah,Jaguar,Leopard,Cheetah,Leopard,Leopard,Puma,Lion(ess),Leopard,Puma,Tiger,Leopard,Puma,
subset,multiplicative,http://i.imgur.com/ElAhMn9.jpg,http://i.imgur.com/pH8OohI.jpg,http://i.imgur.com/wDcGjzP.jpg,http://i.imgur.com/KE8QemE.jpg,http://i.imgur.com/c1Bqo0z.jpg?1,http://i.imgur.com/UFLgizH.jpg,http://i.imgur.com/4Vs97dZ.jpg,http://i.imgur.com/jmWme5a.jpg,http://i.imgur.com/20ac1mX.jpg,http://i.imgur.com/cz4D4eX.jpg,http://i.imgur.com/2hn2Eu8.jpg,http://i.imgur.com/vLIzY1T.jpg,http://i.imgur.com/b82bC1q.jpg,http://i.imgur.com/zmJvsAn.jpg,http://i.imgur.com/Euvz93H.jpg,http://i.imgur.com/O8O3CgP.jpg,Tiger,Puma,Tiger,Tiger,Leopard,Puma,Lion(ess),Lion(ess),Cheetah,Jaguar,Cheetah,Jaguar,Cheetah,Leopard,Jaguar,Puma,Tiger,Lion(ess)|Puma|Jaguar,Tiger,Tiger,Leopard|Cheetah|Jaguar,Lion(ess)|Puma|Jaguar,Lion(ess),Lion(ess),Leopard|Cheetah,Leopard|Cheetah|Jaguar,Leopard|Cheetah,Leopard|Cheetah|Jaguar,Leopard|Cheetah,Leopard|Cheetah|Jaguar,Leopard|Cheetah|Jaguar,Lion(ess)|Puma|Jaguar,
single-skip,multiplicative,http://i.imgur.com/UFLgizH.jpg,http://i.imgur.com/wDcGjzP.jpg,http://i.imgur.com/vLIzY1T.jpg,http://i.imgur.com/cz4D4eX.jpg,http://i.imgur.com/2hn2Eu8.jpg,http://i.imgur.com/pH8OohI.jpg,http://i.imgur.com/20ac1mX.jpg,http://i.imgur.com/4Vs97dZ.jpg,http://i.imgur.com/KE8QemE.jpg,http://i.imgur.com/Euvz93H.jpg,http://i.imgur.com/jmWme5a.jpg,http://i.imgur.com/zmJvsAn.jpg,http://i.imgur.com/b82bC1q.jpg,http://i.imgur.com/O8O3CgP.jpg,http://i.imgur.com/c1Bqo0z.jpg?1,http://i.imgur.com/ElAhMn9.jpg,Puma,Tiger,Jaguar,Jaguar,Cheetah,Puma,Cheetah,Lion(ess),Tiger,Jaguar,Lion(ess),Leopard,Cheetah,Puma,Leopard,Tiger,Puma,Tiger,Leopard,Jaguar,Cheetah,Puma,Cheetah,Lion(ess),Tiger,Jaguar,Lion(ess),Leopard,Cheetah,Puma,Leopard,Tiger,
single-skip,multiplicative,http://i.imgur.com/vLIzY1T.jpg,http://i.imgur.com/b82bC1q.jpg,http://i.imgur.com/2hn2Eu8.jpg,http://i.imgur.com/ElAhMn9.jpg,http://i.imgur.com/20ac1mX.jpg,http://i.imgur.com/jmWme5a.jpg,http://i.imgur.com/4Vs97dZ.jpg,http://i.imgur.com/UFLgizH.jpg,http://i.imgur.com/c1Bqo0z.jpg?1,http://i.imgur.com/zmJvsAn.jpg,http://i.imgur.com/wDcGjzP.jpg,http://i.imgur.com/Euvz93H.jpg,http://i.imgur.com/O8O3CgP.jpg,http://i.imgur.com/cz4D4eX.jpg,http://i.imgur.com/KE8QemE.jpg,http://i.imgur.com/pH8OohI.jpg,Jaguar,Cheetah,Cheetah,Tiger,Cheetah,Lion(ess),Lion(ess),Puma,Leopard,Leopard,Tiger,Jaguar,Puma,Jaguar,Tiger,Puma,Leopard,Skip,Skip,Tiger,Skip,Lion(ess),Lion(ess),Skip,Skip,Skip,Tiger,Skip,Skip,Skip,Tiger,Skip,
subset,multiplicative,http://i.imgur.com/KE8QemE.jpg,http://i.imgur.com/4Vs97dZ.jpg,http://i.imgur.com/20ac1mX.jpg,http://i.imgur.com/ElAhMn9.jpg,http://i.imgur.com/wDcGjzP.jpg,http://i.imgur.com/c1Bqo0z.jpg?1,http://i.imgur.com/jmWme5a.jpg,http://i.imgur.com/O8O3CgP.jpg,http://i.imgur.com/zmJvsAn.jpg,http://i.imgur.com/b82bC1q.jpg,http://i.imgur.com/UFLgizH.jpg,http://i.imgur.com/vLIzY1T.jpg,http://i.imgur.com/Euvz93H.jpg,http://i.imgur.com/pH8OohI.jpg,http://i.imgur.com/2hn2Eu8.jpg,http://i.imgur.com/cz4D4eX.jpg,Tiger,Lion(ess),Cheetah,Tiger,Tiger,Leopard,Lion(ess),Puma,Leopard,Cheetah,Puma,Jaguar,Jaguar,Puma,Cheetah,Jaguar,Tiger,Lion(ess),Cheetah,Tiger,Tiger,Leopard,Lion(ess),Puma,Leopard,Cheetah,Puma,Jaguar,Jaguar,Puma,Cheetah,Jaguar,Cute cats
subset,multiplicative,http://i.imgur.com/2hn2Eu8.jpg,http://i.imgur.com/wDcGjzP.jpg,http://i.imgur.com/jmWme5a.jpg,http://i.imgur.com/Euvz93H.jpg,http://i.imgur.com/20ac1mX.jpg,http://i.imgur.com/O8O3CgP.jpg,http://i.imgur.com/ElAhMn9.jpg,http://i.imgur.com/cz4D4eX.jpg,http://i.imgur.com/KE8QemE.jpg,http://i.imgur.com/zmJvsAn.jpg,http://i.imgur.com/4Vs97dZ.jpg,http://i.imgur.com/UFLgizH.jpg,http://i.imgur.com/c1Bqo0z.jpg?1,http://i.imgur.com/vLIzY1T.jpg,http://i.imgur.com/b82bC1q.jpg,http://i.imgur.com/pH8OohI.jpg,Cheetah,Tiger,Lion(ess),Jaguar,Cheetah,Puma,Tiger,Jaguar,Tiger,Leopard,Lion(ess),Puma,Leopard,Jaguar,Cheetah,Puma,Cheetah,Tiger,Lion(ess),Jaguar,Cheetah,Puma,Tiger,Jaguar,Tiger,Jaguar,Lion(ess),Puma,Leopard|Cheetah,Leopard,Cheetah,Puma,most of them could only be 1 thing
subset,none,http://i.imgur.com/4Vs97dZ.jpg,http://i.imgur.com/jmWme5a.jpg,http://i.imgur.com/KE8QemE.jpg,http://i.imgur.com/ElAhMn9.jpg,http://i.imgur.com/wDcGjzP.jpg,http://i.imgur.com/zmJvsAn.jpg,http://i.imgur.com/20ac1mX.jpg,http://i.imgur.com/b82bC1q.jpg,http://i.imgur.com/pH8OohI.jpg,http://i.imgur.com/2hn2Eu8.jpg,http://i.imgur.com/c1Bqo0z.jpg?1,http://i.imgur.com/UFLgizH.jpg,http://i.imgur.com/vLIzY1T.jpg,http://i.imgur.com/cz4D4eX.jpg,http://i.imgur.com/O8O3CgP.jpg,http://i.imgur.com/Euvz93H.jpg,Lion(ess),Lion(ess),Tiger,Tiger,Tiger,Leopard,Cheetah,Cheetah,Puma,Cheetah,Leopard,Puma,Jaguar,Jaguar,Puma,Jaguar,Lion(ess),Lion(ess),Tiger|Cheetah,Tiger,Tiger|Cheetah,Jaguar,Puma,Puma,Puma|Lion(ess),Cheetah,Cheetah|Leopard,Jaguar|Puma,Tiger,Cheetah,Puma,Tiger|Cheetah,
single-noskip,additive,http://i.imgur.com/cz4D4eX.jpg,http://i.imgur.com/wDcGjzP.jpg,http://i.imgur.com/pH8OohI.jpg,http://i.imgur.com/ElAhMn9.jpg,http://i.imgur.com/4Vs97dZ.jpg,http://i.imgur.com/2hn2Eu8.jpg,http://i.imgur.com/UFLgizH.jpg,http://i.imgur.com/jmWme5a.jpg,http://i.imgur.com/20ac1mX.jpg,http://i.imgur.com/vLIzY1T.jpg,http://i.imgur.com/b82bC1q.jpg,http://i.imgur.com/zmJvsAn.jpg,http://i.imgur.com/c1Bqo0z.jpg?1,http://i.imgur.com/O8O3CgP.jpg,http://i.imgur.com/Euvz93H.jpg,http://i.imgur.com/KE8QemE.jpg,Jaguar,Tiger,Puma,Tiger,Lion(ess),Cheetah,Puma,Lion(ess),Cheetah,Jaguar,Cheetah,Leopard,Leopard,Puma,Jaguar,Tiger,Jaguar,Tiger,Puma,Tiger,Lion(ess),Cheetah,Puma,Puma,Cheetah,Jaguar,Cheetah,Jaguar,Jaguar,Puma,Jaguar,Tiger,none
single-noskip,additive,http://i.imgur.com/2hn2Eu8.jpg,http://i.imgur.com/vLIzY1T.jpg,http://i.imgur.com/ElAhMn9.jpg,http://i.imgur.com/c1Bqo0z.jpg?1,http://i.imgur.com/O8O3CgP.jpg,http://i.imgur.com/Euvz93H.jpg,http://i.imgur.com/pH8OohI.jpg,http://i.imgur.com/KE8QemE.jpg,http://i.imgur.com/jmWme5a.jpg,http://i.imgur.com/UFLgizH.jpg,http://i.imgur.com/cz4D4eX.jpg,http://i.imgur.com/wDcGjzP.jpg,http://i.imgur.com/20ac1mX.jpg,http://i.imgur.com/4Vs97dZ.jpg,http://i.imgur.com/zmJvsAn.jpg,http://i.imgur.com/b82bC1q.jpg,Cheetah,Jaguar,Tiger,Leopard,Puma,Jaguar,Puma,Tiger,Lion(ess),Puma,Jaguar,Tiger,Cheetah,Lion(ess),Leopard,Cheetah,Cheetah,Leopard,Tiger,Leopard,Puma,Jaguar,Puma,Tiger,Lion(ess),Puma,Jaguar,Tiger,Cheetah,Lion(ess),Leopard,Cheetah,
single-noskip,additive,http://i.imgur.com/4Vs97dZ.jpg,http://i.imgur.com/b82bC1q.jpg,http://i.imgur.com/Euvz93H.jpg,http://i.imgur.com/ElAhMn9.jpg,http://i.imgur.com/c1Bqo0z.jpg?1,http://i.imgur.com/vLIzY1T.jpg,http://i.imgur.com/wDcGjzP.jpg,http://i.imgur.com/UFLgizH.jpg,http://i.imgur.com/KE8QemE.jpg,http://i.imgur.com/O8O3CgP.jpg,http://i.imgur.com/2hn2Eu8.jpg,http://i.imgur.com/zmJvsAn.jpg,http://i.imgur.com/jmWme5a.jpg,http://i.imgur.com/pH8OohI.jpg,http://i.imgur.com/20ac1mX.jpg,http://i.imgur.com/cz4D4eX.jpg,Lion(ess),Cheetah,Jaguar,Tiger,Leopard,Jaguar,Tiger,Puma,Tiger,Puma,Cheetah,Leopard,Lion(ess),Puma,Cheetah,Jaguar,Lion(ess),Cheetah,Leopard,Tiger,Jaguar,Leopard,Tiger,Puma,Tiger,Puma,Cheetah,Leopard,Lion(ess),Puma,Jaguar,Leopard,
single-skip,multiplicative,http://i.imgur.com/Euvz93H.jpg,http://i.imgur.com/cz4D4eX.jpg,http://i.imgur.com/jmWme5a.jpg,http://i.imgur.com/O8O3CgP.jpg,http://i.imgur.com/zmJvsAn.jpg,http://i.imgur.com/ElAhMn9.jpg,http://i.imgur.com/wDcGjzP.jpg,http://i.imgur.com/vLIzY1T.jpg,http://i.imgur.com/pH8OohI.jpg,http://i.imgur.com/4Vs97dZ.jpg,http://i.imgur.com/UFLgizH.jpg,http://i.imgur.com/c1Bqo0z.jpg?1,http://i.imgur.com/KE8QemE.jpg,http://i.imgur.com/20ac1mX.jpg,http://i.imgur.com/2hn2Eu8.jpg,http://i.imgur.com/b82bC1q.jpg,Jaguar,Jaguar,Lion(ess),Puma,Leopard,Tiger,Tiger,Jaguar,Puma,Lion(ess),Puma,Leopard,Tiger,Cheetah,Cheetah,Cheetah,Skip,Skip,Lion(ess),Skip,Skip,Tiger,Tiger,Skip,Skip,Lion(ess),Skip,Skip,Skip,Skip,Skip,Skip,Thank you
single-skip,multiplicative,http://i.imgur.com/UFLgizH.jpg,http://i.imgur.com/Euvz93H.jpg,http://i.imgur.com/O8O3CgP.jpg,http://i.imgur.com/pH8OohI.jpg,http://i.imgur.com/cz4D4eX.jpg,http://i.imgur.com/2hn2Eu8.jpg,http://i.imgur.com/4Vs97dZ.jpg,http://i.imgur.com/vLIzY1T.jpg,http://i.imgur.com/wDcGjzP.jpg,http://i.imgur.com/c1Bqo0z.jpg?1,http://i.imgur.com/KE8QemE.jpg,http://i.imgur.com/20ac1mX.jpg,http://i.imgur.com/jmWme5a.jpg,http://i.imgur.com/zmJvsAn.jpg,http://i.imgur.com/ElAhMn9.jpg,http://i.imgur.com/b82bC1q.jpg,Puma,Jaguar,Puma,Puma,Jaguar,Cheetah,Lion(ess),Jaguar,Tiger,Leopard,Tiger,Cheetah,Lion(ess),Leopard,Tiger,Cheetah,Lion(ess),Jaguar,Puma,Skip,Leopard,Cheetah,Lion(ess),Leopard,Tiger,Cheetah,Tiger,Cheetah,Lion(ess),Jaguar,Tiger,Cheetah,
single-skip,multiplicative,http://i.imgur.com/ElAhMn9.jpg,http://i.imgur.com/vLIzY1T.jpg,http://i.imgur.com/wDcGjzP.jpg,http://i.imgur.com/pH8OohI.jpg,http://i.imgur.com/cz4D4eX.jpg,http://i.imgur.com/2hn2Eu8.jpg,http://i.imgur.com/jmWme5a.jpg,http://i.imgur.com/KE8QemE.jpg,http://i.imgur.com/4Vs97dZ.jpg,http://i.imgur.com/20ac1mX.jpg,http://i.imgur.com/c1Bqo0z.jpg?1,http://i.imgur.com/zmJvsAn.jpg,http://i.imgur.com/Euvz93H.jpg,http://i.imgur.com/O8O3CgP.jpg,http://i.imgur.com/b82bC1q.jpg,http://i.imgur.com/UFLgizH.jpg,Tiger,Jaguar,Tiger,Puma,Jaguar,Cheetah,Lion(ess),Tiger,Lion(ess),Cheetah,Leopard,Leopard,Jaguar,Puma,Cheetah,Puma,Tiger,Cheetah,Tiger,Puma,Leopard,Cheetah,Puma,Tiger,Lion(ess),Cheetah,Leopard,Leopard,Cheetah,Puma,Cheetah,Puma,
